host_name,IP_address,status_Message,grade,vul_to_Beast,vul_to_Heartbleed,vul_to_Poodle,vul_to_Freak,vul_to_Logjam,vul_to_Drown,vul_to_Sweet32,vul_to_Cross_Protocol,vul_to_RC4,vul_to_Renegotiation,vul_to_CRIME,support_fallback_SCSV,forward_secrecy,HSTS_status,HPKP_status,DH_use_known_primes,DH_Ys_reuse,cert_issues,cert_chain_issues,root_CA,CA_chain,Resistance_cnt,Resistance_cnt,Resistance_cnt,Resistance_cnt
https://www.pay.gov,2605:3100:fffd:100:0:0:0:15,Ready,B,False,False,False,False,False,False,False,True,False,False,False,NULL,4,present,absent,0,False,0,16,"CN=Entrust.net Certification Authority (2048), OU=(c) 1999 Entrust.net Limited, OU=www.entrust.net/CPS_2048 incorp. by ref. (limits liab.), O=Entrust.net"," -> CN=Entrust Certification Authority - L1K, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust.net Certification Authority (2048), OU=(c) 1999 Entrust.net Limited, OU=www.entrust.net/CPS_2048 incorp. by ref. (limits liab.), O=Entrust.net -> CN=Entrust.net Certification Authority (2048), OU=(c) 1999 Entrust.net Limited, OU=www.entrust.net/CPS_2048 incorp. by ref. (limits liab.), O=Entrust.net",10,10,11,10
https://www.donotcall.gov,34.237.193.167,Ready,A+,True,False,False,False,False,False,False,True,False,False,False,True,4,present,absent,NULL,NULL,0,16,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US",9,9,10,9
https://www.archives.gov,2600:9000:202f:ac00:f:fd2b:b880:93a1,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,True,4,present,absent,NULL,NULL,0,16,"CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US"," -> CN=Entrust Certification Authority - L1K, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US",11,11,12,11
https://www.lbl.gov,2606:4700:0:0:0:0:6813:ee28,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,True,4,present,absent,NULL,NULL,0,0,"CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"," -> CN=COMODO RSA Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=COMODO RSA Certification Authority, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE",11,11,12,11
https://www.aviationweather.gov,2600:1406:1a:390:0:0:0:116,Ready,A+,True,False,False,False,False,False,False,False,False,False,False,True,2,present,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US",10,10,11,10
https://www.nrel.gov,2620:d0:8000:7:0:0:0:97,Ready,B,False,False,False,False,False,False,False,False,False,False,False,True,4,present,absent,0,False,0,0,"CN=DigiCert High Assurance EV Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert High Assurance EV Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US",11,11,12,11
https://www.treasurydirect.gov,2610:108:4000:2002:0:0:0:117,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,NULL,4,present,absent,NULL,NULL,0,0,"CN=Entrust Root Certification Authority, OU=""(c) 2006 Entrust, Inc."", OU=www.entrust.net/CPS is incorporated by reference, O=""Entrust, Inc."", C=US"," -> CN=Entrust Certification Authority - L1K, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority, OU=""(c) 2006 Entrust, Inc."", OU=www.entrust.net/CPS is incorporated by reference, O=""Entrust, Inc."", C=US",11,11,12,11
https://www.gpo.gov,2606:4700:0:0:0:0:6810:7c2c,Ready,A,True,False,False,False,False,False,True,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=DigiCert High Assurance EV Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert High Assurance EV Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US",9,10,9,9
https://www.sba.gov,99.84.239.20,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,True,4,present,absent,NULL,NULL,0,0,"OU=Starfield Class 2 Certification Authority, O=""Starfield Technologies, Inc."", C=US"," -> CN=Amazon, OU=Server CA 1B, O=Amazon, C=US -> CN=Amazon Root CA 1, O=Amazon, C=US -> CN=Starfield Services Root Certificate Authority - G2, O=""Starfield Technologies, Inc."", L=Scottsdale, ST=Arizona, C=US -> OU=Starfield Class 2 Certification Authority, O=""Starfield Technologies, Inc."", C=US",11,11,12,11
https://www.consumerfinance.gov,23.213.109.196,Ready,A+,True,False,False,False,False,False,False,False,False,False,False,True,2,present,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US",10,10,11,10
